name,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,960000,0.01779274851977753,0.5476190476190476,0.2932885906040268,0.18017429193899787,205.0,5,True,False,False,False,False,True,False,False,False,False
Honda Brio 1.2 VX MT,2012,385000,0.019063689388829953,0.44047619047619047,0.19261744966442954,0.1470588235294118,109.0,5,False,False,True,False,False,True,False,False,False,False
Mahindra TUV 300 mHAWK100 T8,2018,890000,0.02330015895233802,0.44023809523809515,0.2916107382550335,0.18300653594771243,240.0,7,True,False,False,False,False,True,False,False,False,False
Ford Endeavour 3.0L 4X4 AT,2015,1275000,0.02711298155949528,0.2714285714285714,0.7815436241610738,0.3296840958605665,380.0,7,True,False,False,False,False,False,False,False,False,False
Maruti Ciaz Delta Automatic BSIV,2019,1025000,0.006354280698305751,0.4828571428571429,0.2812080536912751,0.1918572984749456,138.0,5,False,False,True,False,False,False,False,False,False,False
Volkswagen Polo GT TSI,2016,675000,0.029231216341249314,0.40952380952380946,0.19228187919463088,0.1928104575163399,175.0,5,False,False,True,False,False,False,False,False,False,False
Maruti Swift Dzire ZXI Plus BS IV,2017,700000,0.033891332861108195,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,False,True,False,False,False,False
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016,780000,0.025418393734092055,0.5421428571428571,0.2932885906040268,0.1791666666666667,205.0,5,True,False,False,False,False,True,False,False,False,False
Hyundai Verna 1.6 SX CRDi (O),2017,1050000,0.02965486329760012,0.5314285714285714,0.3214765100671141,0.25468409586056645,259.8,5,True,False,False,False,False,True,False,False,False,False
Tata Bolt Quadrajet XE,2016,400000,0.04236427198812433,0.5464285714285714,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra Bolero 2011-2019 Plus Non AC,2011,400000,0.04236427198812433,0.38,0.6372483221476509,0.0797930283224401,195.0,9,True,False,False,True,False,True,False,False,False,False
Maruti Alto LX BSIII,2009,85000,0.03812780242461626,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,True,False,False
Tata Hexa XM,2018,1300000,0.014827219825321886,0.41904761904761906,0.5218120805369127,0.3296840958605665,400.0,7,True,False,False,True,False,True,False,False,False,False
Mahindra TUV 300 mHAWK100 T8,2018,819999,0.004871516351077927,0.44023809523809515,0.2916107382550335,0.18300653594771243,240.0,7,True,False,False,True,False,True,False,False,False,False
Mahindra TUV 300 T6 Plus AMT,2015,620000,0.01694545460707592,0.44023809523809515,0.2916107382550335,0.18300653594771243,240.0,7,True,False,False,True,False,False,False,False,False,False
Renault KWID 1.0 RXL,2018,260000,0.021181924170583986,0.5478571428571428,0.12583892617449663,0.0931372549019608,91.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Elantra S,2016,805000,0.021139559474948905,0.3880952380952381,0.3936241610738255,0.31236383442265797,177.5,5,False,False,True,False,False,True,False,False,False,False
Hyundai Grand i10 Asta,2015,484999,0.023461144795751326,0.44999999999999996,0.19228187919463088,0.1339869281045752,114.0,5,False,False,True,False,False,True,False,False,False,False
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,811000,0.004659692872902524,0.40476190476190477,0.19261744966442954,0.20615468409586063,170.0,5,False,False,True,False,False,True,False,False,False,False
Honda Jazz 1.2 V AT i VTEC,2015,575000,0.021181924170583986,0.45238095238095233,0.1929530201342282,0.15223311546840962,110.0,5,False,False,True,True,False,False,False,False,False,False
Skoda Rapid 1.6 MPI AT Elegance,2016,645000,0.004659692872902524,0.3404761904761905,0.3268456375838926,0.1925381263616558,153.0,5,False,False,True,False,False,False,False,False,False,False
Volkswagen Ameo 1.2 MPI Highline Plus 16,2017,650000,0.007970917483740429,0.40476190476190477,0.19261744966442954,0.11151960784313726,110.0,5,False,False,True,False,False,True,False,False,False,False
Honda City V AT,2017,925000,0.0076252215673581715,0.3714285714285714,0.2929530201342282,0.2273965141612201,146.0,5,False,False,True,False,False,False,False,False,False,False
Toyota Glanza V CVT,2019,894999,0.004089464069654338,0.46571428571428564,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,False,False,False,False,False,False
Maruti Alto K10 VXI,2011,175000,0.004659692872902524,0.5702380952380952,0.12550335570469798,0.09327342047930283,90.0,5,False,False,True,False,False,True,False,False,False,False
Maruti Swift VXI,2012,340000,0.010294197392368254,0.505,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,False,True,False,False,False,False
Maruti Ciaz S 1.3,2017,810000,0.02022744757792562,0.6688095238095237,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,False,False,True,False,False,False,False
Tata Nexon 1.5 Revotorq XZA Plus DualTone,2018,1025000,0.0033887520038501035,0.5119047619047619,0.2929530201342282,0.20615468409586063,260.0,5,True,False,False,False,False,False,False,False,False,False
Toyota Innova 2.5 G (Diesel) 8 Seater,2013,910000,0.02965486329760012,0.3092857142857143,0.6275167785234899,0.18300653594771243,200.0,8,True,False,False,True,False,True,False,True,False,False
Tata Indica V2 DLX BSIII,2016,300000,0.025418393734092055,0.42571428571428566,0.2620805369127517,0.041966230936819185,85.0,5,True,False,False,True,False,True,False,True,False,False
Maruti Zen LXi - BS III,2004,120000,0.033891332861108195,0.4119047619047619,0.12382550335570472,0.07407407407407408,78.0,5,False,False,True,True,False,True,False,True,False,False
Hyundai i20 Era 1.2,2015,490000,0.01944497164954568,0.4428571428571429,0.19228187919463088,0.1335239651416122,114.7,5,False,False,True,True,False,True,False,True,False,False
Honda Amaze S i-Dtech,2013,425000,0.02965486329760012,0.6142857142857143,0.2932885906040268,0.17919389978213512,200.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Alto LXi,2011,155000,0.01694545460707592,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra Scorpio SLE BSIV,2013,490000,0.03812780242461626,0.2869047619047619,0.5218120805369127,0.23747276688453162,290.0,8,True,False,False,True,False,True,False,True,False,False
Maruti Alto LXi BSIII,2010,132000,0.04448250676987836,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Elite i20 Diesel Sportz,2018,750000,0.012708985043567853,0.5366666666666666,0.25906040268456376,0.15239651416122008,219.66,5,True,False,False,True,False,True,False,False,False,False
Maruti Wagon R VXI BS IV with ABS,2011,225000,0.008472515480059785,0.44999999999999996,0.12550335570469798,0.09340958605664489,90.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i10 Sportz,2011,240000,0.033891332861108195,0.4847619047619047,0.19228187919463088,0.12554466230936823,111.8,5,False,False,True,True,False,True,False,False,False,False
Maruti Wagon R VXI,2004,33351,0.03812780242461626,0.44999999999999996,0.12550335570469798,0.09340958605664489,90.0,5,False,False,True,True,False,True,False,False,False,True
Chevrolet Spark 1.0,2010,80000,0.033891332861108195,0.42857142857142855,0.12449664429530202,0.07952069716775602,90.3,5,False,False,True,True,False,True,False,True,False,False
Maruti 800 Std,2004,40000,0.05083721111514047,0.38333333333333336,0.057718120805369116,0.011437908496732041,59.0,4,False,False,True,True,False,True,False,False,False,False
Honda BRV i-DTEC V MT,2019,1100000,0.021181924170583986,0.5214285714285714,0.2932885906040268,0.17919389978213512,200.0,7,True,False,False,True,False,True,False,True,False,False
Tata Safari Storme EX,2015,503000,0.046600741551632394,0.3357142857142857,0.5218120805369127,0.313562091503268,320.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Wagon R LXI,2013,225000,0.02471641072741877,0.5188095238095237,0.12550335570469798,0.09327342047930283,90.0,5,False,False,True,False,True,True,False,False,False,False
Maruti Baleno Alpha 1.3,2018,740000,0.016444280257712916,0.6521428571428571,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,False,False,True,False,False,False,False
Honda Jazz VX,2016,550000,0.023933087505126127,0.4333333333333333,0.1929530201342282,0.15223311546840962,110.0,5,False,False,True,False,True,True,False,False,False,False
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,0.03360664210644045,0.3092857142857143,0.6275167785234899,0.184640522875817,200.0,7,True,False,False,False,True,True,False,True,False,False
Maruti Swift AMT VVT VXI,2019,650000,0.002380895894691534,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,True,False,False,False,False,False
Toyota Etios VX,2017,625000,0.010818672324330553,0.3995238095238095,0.2926174496644295,0.15231481481481485,132.0,5,False,False,True,False,True,True,False,False,False,False
Maruti Swift AMT ZXI,2018,600000,0.029561237320246594,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,False,False,False,False,False,False
Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,0.02384666352603056,0.5714285714285714,0.18859060402684566,0.11211873638344229,190.24,5,True,False,False,False,False,True,False,False,False,False
Honda Amaze V CVT Petrol BSIV,2019,779000,0.0029786617501025227,0.45238095238095233,0.1929530201342282,0.15239651416122008,110.0,5,False,False,True,False,True,False,False,False,False,False
Skoda Rapid 1.6 MPI AT Elegance,2016,645000,0.004659692872902524,0.3404761904761905,0.3268456375838926,0.1925381263616558,153.0,5,False,False,True,False,False,False,False,False,False,False
Hyundai Xcent 1.1 CRDi S,2016,380000,0.033891332861108195,0.5809523809523809,0.1664429530201342,0.10403050108932464,180.4,5,True,False,False,True,False,True,False,True,False,False
Tata New Safari DICOR 2.2 EX 4x2,2011,300000,0.05083721111514047,0.2754761904761905,0.5218120805369127,0.286764705882353,320.0,7,True,False,False,True,False,True,False,True,False,False
Maruti Alto 800 LXI Anniversary Edition,2014,240000,0.021181924170583986,0.5414285714285714,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Swift VDI,2011,325000,0.02965486329760012,0.5452380952380952,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra KUV 100 mFALCON D75 K6,2016,400000,0.05507368067864853,0.6028571428571429,0.19261744966442954,0.12037037037037039,190.0,6,True,False,False,True,False,True,False,False,False,False
Renault Lodgy Stepway 85PS RXZ 8S,2017,800000,0.021181924170583986,0.5009523809523809,0.2808724832214765,0.1388888888888889,200.0,8,True,False,False,True,False,True,False,False,False,False
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,950000,0.033891332861108195,0.5476190476190476,0.2932885906040268,0.18017429193899787,205.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift VDI,2013,300000,0.05083721111514047,0.5452380952380952,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,True,False,False,False
Maruti Alto 800 LXI,2020,350000,0.0021178111347976833,0.525,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra KUV 100 mFALCON G80 K8 5str AW,2017,530000,0.024994746777741248,0.4321428571428571,0.19261744966442954,0.1339869281045752,115.0,5,False,False,True,True,False,True,False,False,False,False
Chevrolet Enjoy TCDi LTZ 7 Seater,2013,350000,0.04236427198812433,0.4333333333333333,0.2093959731543624,0.11165577342047932,172.5,7,True,False,False,True,False,True,False,False,False,True
Hyundai Sonata 2.4L AT,2008,168000,0.021181924170583986,0.26190476190476186,0.582214765100671,0.36002178649237476,23.6,5,False,False,True,True,False,False,False,False,False,False
Renault KWID RXT,2016,240000,0.019063689388829953,0.5992857142857143,0.05872483221476513,0.05582788671023965,72.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Swift Dzire VDi,2010,220000,0.033891332861108195,0.4595238095238095,0.2093959731543624,0.11192810457516343,190.0,5,True,False,False,True,False,True,True,False,False,False
Maruti Wagon R LXI Minor,2008,110000,0.033891332861108195,0.44999999999999996,0.14664429530201342,0.0931372549019608,84.0,5,False,False,True,True,False,True,True,False,False,False
Maruti Vitara Brezza ZDi Plus,2016,850000,0.04236427198812433,0.5785714285714285,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Ertiga VDI,2014,545000,0.046600741551632394,0.4945238095238095,0.2093959731543624,0.15239651416122008,200.0,7,True,False,False,True,False,True,False,False,False,False
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2018,950000,0.010590750261813818,0.5976190476190476,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai EON Magna Plus,2013,200000,0.02910285131347502,0.5023809523809524,0.06375838926174496,0.0610021786492375,74.5,5,False,False,True,True,False,True,False,False,False,True
Maruti Swift VDI Optional,2017,660000,0.012708985043567853,0.6,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Honda Amaze VX i-DTEC,2013,420000,0.01694545460707592,0.6142857142857143,0.2932885906040268,0.17919389978213512,200.0,5,True,False,False,True,False,True,False,True,False,False
Tata Indica Vista Aura 1.2 Safire (ABS) 90hp BS IV,2010,150000,0.012285338087217046,0.39285714285714285,0.18389261744966443,0.0876906318082789,96.0,5,False,False,True,True,False,True,False,False,False,False
Chevrolet Beat Diesel LS,2013,175000,0.028807569384898507,0.6057142857142858,0.10469798657718118,0.0675381263616558,150.0,5,True,False,False,True,False,True,False,True,False,False
Honda Amaze S CVT i-VTEC,2018,750000,0.006354280698305751,0.430952380952381,0.1929530201342282,0.15223311546840962,110.0,5,False,False,True,True,False,False,False,False,False,False
Maruti Ritz VDi,2014,425000,0.02965486329760012,0.5523809523809523,0.2093959731543624,0.11203703703703706,190.0,5,True,False,False,True,False,True,False,False,False,False
Toyota Corolla Altis D-4D G,2015,790000,0.053379092853245304,0.5102380952380952,0.2483221476510067,0.1481481481481482,205.0,5,True,False,False,True,False,True,False,False,False,True
Honda Mobilio RS i DTEC,2015,650000,0.03982239025001949,0.5833333333333333,0.2932885906040268,0.17919389978213512,200.0,7,True,False,False,True,False,True,False,True,False,False
Toyota Corolla Altis D-4D J,2015,780000,0.05465003372229772,0.5102380952380952,0.2483221476510067,0.1481481481481482,205.0,5,True,False,False,True,False,True,False,False,False,True
Hyundai i10 Magna 1.1L,2010,180000,0.02330015895233802,0.4716666666666666,0.15503355704697988,0.0959967320261438,99.04,5,False,False,True,True,False,True,False,True,False,False
Ford EcoSport 1.5 Diesel Trend Plus BSIV,2019,869999,0.01694545460707592,0.5476190476190476,0.2932885906040268,0.18017429193899787,205.0,5,True,False,False,True,False,True,False,False,False,False
Tata Manza Aura (ABS) Quadrajet BS IV,2011,275000,0.021181924170583986,0.5028571428571429,0.2093959731543624,0.15250544662309368,200.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai i20 1.2 Asta Option,2017,630000,0.010590750261813818,0.4428571428571429,0.19228187919463088,0.1335239651416122,114.7,5,False,False,True,True,False,True,False,True,False,False
